NO_OF_SAMPLES	23345
FREQUENCY	1000
TIME_STAMP	2024-03-28, 16:25:31.372	8765.20812810
FIRST_SAMPLE	8291
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Kistler Force Plates
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	6157648
FORCE_PLATE_CORNER_POSX_POSY_X	600.000024
FORCE_PLATE_CORNER_POSX_POSY_Y	-5.000000
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	-405.000001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Y	-405.000001
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	-5.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	600.000024
FORCE_PLATE_WIDTH	400.000006
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
8329	8.32800	0.000000	0.000000	-0.036067	-0.000000	0.000000	0.014427	0.000000	0.000000	0.000000	
8330	8.32900	0.000000	0.054101	-0.018034	-0.000000	0.000000	0.016591	0.000000	0.000000	0.000000	
8331	8.33000	0.036067	0.054101	0.000000	0.000000	-0.000000	0.009378	0.000000	0.000000	0.000000	
8332	8.33100	0.018034	0.036067	-0.072135	-0.000000	0.000000	0.010820	0.000000	0.000000	0.000000	
8333	8.33200	-0.054101	0.036067	-0.162303	-0.000000	0.000000	0.022362	0.000000	0.000000	0.000000	
8334	8.33300	0.000000	0.018034	-0.108202	-0.000000	0.000000	0.023804	0.000000	0.000000	0.000000	
8335	8.33400	0.054101	0.036067	-0.072135	-0.000000	0.000000	0.018034	0.000000	0.000000	0.000000	
8336	8.33500	0.036067	0.000000	-0.072135	-0.000000	0.000000	0.018755	0.000000	0.000000	0.000000	
8337	8.33600	0.054101	0.000000	-0.108202	-0.000000	0.000000	0.018034	0.000000	0.000000	0.000000	
8338	8.33700	0.000000	0.036067	-0.108202	-0.000000	0.000000	0.014427	0.000000	0.000000	0.000000	
8339	8.33800	-0.018034	0.000000	-0.090169	-0.000000	0.000000	0.015148	0.000000	0.000000	0.000000	
8340	8.33900	0.018034	0.018034	-0.108202	-0.000000	0.000000	0.020198	0.000000	0.000000	0.000000	
8341	8.34000	0.000000	0.018034	-0.144270	-0.000000	0.000000	0.016591	0.000000	0.000000	0.000000	
8342	8.34100	0.018034	0.018034	-0.162303	-0.000000	0.000000	0.012984	0.000000	0.000000	0.000000	
8343	8.34200	-0.018034	0.018034	-0.144270	-0.000000	0.000000	0.012984	0.000000	0.000000	0.000000	
8344	8.34300	0.018034	0.000000	-0.126236	-0.000000	0.000000	0.015148	0.000000	0.000000	0.000000	
8345	8.34400	0.018034	0.036067	-0.144270	-0.000000	0.000000	0.015148	0.000000	0.000000	0.000000	
8346	8.34500	0.018034	0.000000	-0.090169	-0.000000	0.000000	0.007935	0.000000	0.000000	0.000000	
8347	8.34600	0.054101	0.000000	-0.108202	-0.000000	0.000000	0.007935	0.000000	0.000000	0.000000	
8348	8.34700	0.036067	0.018034	-0.198371	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
8349	8.34800	0.018034	0.018034	-0.144270	-0.000000	0.000000	0.005771	0.000000	0.000000	0.000000	
8350	8.34900	0.018034	0.018034	-0.126236	-0.000000	0.000000	0.005771	0.000000	0.000000	0.000000	
8351	8.35000	0.000000	0.000000	-0.126236	-0.000000	0.000000	0.007213	0.000000	0.000000	0.000000	
8352	8.35100	-0.018034	-0.018034	-0.180337	-0.000000	0.000000	0.005771	0.000000	0.000000	0.000000	
8353	8.35200	0.018034	0.000000	-0.198371	-0.000000	0.000000	0.003607	0.000000	0.000000	0.000000	
8354	8.35300	0.018034	0.000000	-0.162303	-0.000000	0.000000	0.007935	0.000000	0.000000	0.000000	
8355	8.35400	-0.018034	0.000000	-0.162303	-0.000000	0.000000	0.012263	0.000000	0.000000	0.000000	
8356	8.35500	0.018034	0.000000	-0.090169	-0.000000	0.000000	0.012263	0.000000	0.000000	0.000000	
8357	8.35600	0.036067	0.000000	-0.054101	-0.000000	0.000000	0.015870	0.000000	0.000000	0.000000	
8358	8.35700	0.018034	0.000000	-0.054101	-0.000000	0.000000	0.012263	0.000000	0.000000	0.000000	
8359	8.35800	0.018034	0.018034	-0.054101	-0.000000	0.000000	0.002885	0.000000	0.000000	0.000000	
8360	8.35900	0.000000	-0.018034	-0.090169	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
8361	8.36000	0.000000	-0.018034	-0.090169	-0.000000	0.000000	0.010820	0.000000	0.000000	0.000000	
8362	8.36100	0.018034	0.000000	-0.180337	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
8363	8.36200	-0.036067	0.000000	-0.162303	-0.000000	0.000000	0.012984	0.000000	0.000000	0.000000	
8364	8.36300	0.000000	0.018034	-0.072135	-0.000000	0.000000	0.015148	0.000000	0.000000	0.000000	
8365	8.36400	0.018034	0.018034	-0.054101	-0.000000	0.000000	0.014427	0.000000	0.000000	0.000000	
8366	8.36500	0.036067	-0.018034	-0.126236	-0.000000	0.000000	0.010820	0.000000	0.000000	0.000000	
8367	8.36600	0.018034	-0.036067	-0.126236	-0.000000	0.000000	0.016591	0.000000	0.000000	0.000000	
8368	8.36700	-0.018034	-0.018034	-0.126236	-0.000000	0.000000	0.018755	0.000000	0.000000	0.000000	
8369	8.36800	0.018034	0.018034	-0.108202	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
8370	8.36900	0.018034	0.018034	-0.126236	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
8371	8.37000	0.018034	0.036067	-0.108202	-0.000000	0.000000	0.013706	0.000000	0.000000	0.000000	
8372	8.37100	0.000000	0.018034	-0.072135	-0.000000	0.000000	0.007935	0.000000	0.000000	0.000000	
8373	8.37200	-0.018034	0.000000	-0.126236	-0.000000	0.000000	0.018034	0.000000	0.000000	0.000000	
8374	8.37300	0.018034	0.036067	-0.126236	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
8375	8.37400	0.000000	0.072135	-0.144270	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
8376	8.37500	-0.018034	0.036067	-0.180337	-0.000000	0.000000	0.018034	0.000000	0.000000	0.000000	
8377	8.37600	0.018034	0.000000	-0.198371	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
8378	8.37700	-0.018034	0.018034	-0.180337	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
8379	8.37800	-0.036067	-0.018034	-0.144270	-0.000000	0.000000	0.019476	0.000000	0.000000	0.000000	
8380	8.37900	-0.036067	-0.036067	-0.090169	-0.000000	0.000000	0.017312	0.000000	0.000000	0.000000	
8381	8.38000	0.000000	0.018034	-0.090169	-0.000000	0.000000	0.015148	0.000000	0.000000	0.000000	
8382	8.38100	0.000000	0.000000	-0.108202	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
8383	8.38200	0.054101	-0.018034	-0.072135	-0.000000	0.000000	0.015870	0.000000	0.000000	0.000000	
8384	8.38300	0.054101	0.018034	-0.090169	-0.000000	0.000000	0.023083	0.000000	0.000000	0.000000	
8385	8.38400	0.036067	0.036067	-0.144270	-0.000000	0.000000	0.021640	0.000000	0.000000	0.000000	
8386	8.38500	0.036067	0.036067	-0.090169	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
8387	8.38600	0.018034	0.018034	-0.054101	-0.000000	0.000000	0.015870	0.000000	0.000000	0.000000	
8388	8.38700	0.036067	0.036067	-0.108202	-0.000000	0.000000	0.021640	0.000000	0.000000	0.000000	
8389	8.38800	0.036067	0.036067	-0.072135	-0.000000	0.000000	0.021640	0.000000	0.000000	0.000000	
8390	8.38900	0.018034	0.000000	-0.054101	-0.000000	0.000000	0.025247	0.000000	0.000000	0.000000	
8391	8.39000	0.036067	0.000000	-0.054101	-0.000000	0.000000	0.021640	0.000000	0.000000	0.000000	
8392	8.39100	0.018034	0.000000	-0.072135	-0.000000	0.000000	0.032461	0.000000	0.000000	0.000000	
8393	8.39200	0.000000	0.018034	-0.072135	-0.000000	0.000000	0.026690	0.000000	0.000000	0.000000	
8394	8.39300	0.018034	0.054101	-0.072135	-0.000000	0.000000	0.023083	0.000000	0.000000	0.000000	
8395	8.39400	0.018034	0.018034	-0.108202	-0.000000	0.000000	0.023083	0.000000	0.000000	0.000000	
8396	8.39500	0.018034	0.018034	-0.072135	-0.000000	0.000000	0.023083	0.000000	0.000000	0.000000	
8397	8.39600	0.036067	0.018034	0.000000	0.000000	-0.000000	0.031018	0.000000	0.000000	0.000000	
8398	8.39700	0.036067	0.018034	-0.036067	-0.000000	0.000000	0.026690	0.000000	0.000000	0.000000	
8399	8.39800	0.018034	0.054101	-0.108202	-0.000000	0.000000	0.030297	0.000000	0.000000	0.000000	
8400	8.39900	0.036067	0.036067	-0.072135	-0.000000	0.000000	0.031739	0.000000	0.000000	0.000000	
8401	8.40000	0.018034	0.000000	-0.090169	-0.000000	0.000000	0.023804	0.000000	0.000000	0.000000	
8402	8.40100	0.036067	0.036067	-0.072135	-0.000000	0.000000	0.027411	0.000000	0.000000	0.000000	
8403	8.40200	0.036067	0.072135	-0.054101	-0.000000	0.000000	0.020198	0.000000	0.000000	0.000000	
8404	8.40300	0.036067	0.054101	-0.108202	-0.000000	0.000000	0.013706	0.000000	0.000000	0.000000	
8405	8.40400	0.018034	0.036067	-0.108202	-0.000000	0.000000	0.015148	0.000000	0.000000	0.000000	
8406	8.40500	0.018034	0.036067	-0.126236	-0.000000	0.000000	0.022362	0.000000	0.000000	0.000000	
8407	8.40600	0.036067	0.072135	-0.054101	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
8408	8.40700	0.018034	0.090169	-0.090169	-0.000000	0.000000	0.017312	0.000000	0.000000	0.000000	
8409	8.40800	0.000000	0.054101	-0.144270	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
8410	8.40900	0.000000	0.018034	-0.072135	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
8411	8.41000	0.036067	0.072135	-0.054101	-0.000000	0.000000	0.007213	0.000000	0.000000	0.000000	
8412	8.41100	0.036067	0.090169	-0.036067	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
8413	8.41200	0.000000	0.036067	-0.072135	-0.000000	0.000000	0.015870	0.000000	0.000000	0.000000	
8414	8.41300	0.018034	0.054101	-0.036067	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
8415	8.41400	0.018034	0.108202	-0.090169	-0.000000	0.000000	0.007935	0.000000	0.000000	0.000000	
8416	8.41500	-0.018034	0.054101	-0.090169	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
8417	8.41600	0.000000	0.054101	-0.054101	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
8418	8.41700	0.000000	0.072135	-0.108202	-0.000000	0.000000	0.004328	0.000000	0.000000	0.000000	
8419	8.41800	-0.018034	0.072135	-0.090169	-0.000000	0.000000	0.000721	0.000000	0.000000	0.000000	
8420	8.41900	-0.018034	0.054101	-0.054101	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
8421	8.42000	0.018034	0.072135	-0.072135	-0.000000	0.000000	0.000721	0.000000	0.000000	0.000000	
8422	8.42100	0.000000	0.054101	-0.054101	-0.000000	0.000000	-0.000721	0.000000	0.000000	0.000000	
8423	8.42200	0.000000	0.072135	-0.054101	-0.000000	0.000000	0.001443	0.000000	0.000000	0.000000	
8424	8.42300	0.000000	0.072135	-0.036067	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
8425	8.42400	0.018034	0.018034	-0.018034	-0.000000	0.000000	0.002885	0.000000	0.000000	0.000000	
8426	8.42500	0.000000	0.036067	-0.036067	-0.000000	0.000000	0.012984	0.000000	0.000000	0.000000	
8427	8.42600	0.000000	0.072135	-0.072135	-0.000000	0.000000	0.012984	0.000000	0.000000	0.000000	
8428	8.42700	0.036067	0.036067	-0.126236	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
8429	8.42800	0.036067	0.036067	-0.072135	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
8430	8.42900	0.054101	0.036067	0.000000	0.000000	-0.000000	0.005049	0.000000	0.000000	0.000000	
8431	8.43000	0.036067	0.054101	-0.054101	-0.000000	0.000000	0.013706	0.000000	0.000000	0.000000	
8432	8.43100	0.036067	0.072135	-0.054101	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
8433	8.43200	0.054101	0.090169	-0.072135	-0.000000	0.000000	0.017312	0.000000	0.000000	0.000000	
8434	8.43300	0.036067	0.036067	-0.036067	-0.000000	0.000000	0.015870	0.000000	0.000000	0.000000	
8435	8.43400	0.018034	0.054101	0.000000	0.000000	-0.000000	0.002885	0.000000	0.000000	0.000000	
8436	8.43500	0.000000	0.054101	-0.054101	-0.000000	0.000000	0.018034	0.000000	0.000000	0.000000	
8437	8.43600	0.018034	0.018034	-0.018034	-0.000000	0.000000	0.014427	0.000000	0.000000	0.000000	
8438	8.43700	0.000000	0.036067	-0.018034	-0.000000	0.000000	0.004328	0.000000	0.000000	0.000000	
8439	8.43800	-0.018034	0.036067	-0.072135	-0.000000	0.000000	0.015148	0.000000	0.000000	0.000000	
8440	8.43900	0.018034	0.018034	-0.108202	-0.000000	0.000000	0.005771	0.000000	0.000000	0.000000	
8441	8.44000	0.018034	0.018034	-0.018034	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
8442	8.44100	0.054101	0.036067	0.036067	-0.091017	0.158169	0.010820	0.000000	0.000000	0.000000	
8443	8.44200	0.036067	0.036067	0.036067	0.082630	0.063726	0.010099	0.000000	0.000000	0.000000	
8444	8.44300	0.054101	0.036067	-0.000000	-0.000000	0.000000	0.013706	0.000000	0.000000	0.000000	
8445	8.44400	0.054101	0.018034	-0.036067	-0.000000	0.000000	0.007213	0.000000	0.000000	0.000000	
8446	8.44500	0.054101	0.036067	-0.036067	-0.000000	0.000000	0.005049	0.000000	0.000000	0.000000	
8447	8.44600	0.054101	0.018034	-0.108202	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
8448	8.44700	0.000000	0.036067	-0.090169	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
8449	8.44800	0.000000	0.054101	-0.054101	-0.000000	0.000000	0.016591	0.000000	0.000000	0.000000	
8450	8.44900	0.000000	0.054101	-0.090169	-0.000000	0.000000	0.019476	0.000000	0.000000	0.000000	
8451	8.45000	0.018034	0.054101	-0.090169	-0.000000	0.000000	0.023083	0.000000	0.000000	0.000000	
8452	8.45100	0.036067	0.036067	-0.036067	-0.000000	0.000000	0.017312	0.000000	0.000000	0.000000	
8453	8.45200	0.036067	0.054101	-0.054101	-0.000000	0.000000	0.015148	0.000000	0.000000	0.000000	
8454	8.45300	0.018034	0.054101	-0.072135	-0.000000	0.000000	0.007213	0.000000	0.000000	0.000000	
8455	8.45400	-0.018034	0.018034	-0.036067	-0.000000	0.000000	0.002885	0.000000	0.000000	0.000000	
8456	8.45500	0.000000	0.018034	-0.036067	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
8457	8.45600	0.000000	0.018034	-0.018034	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
8458	8.45700	0.018034	0.018034	-0.000000	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
8459	8.45800	0.036067	0.036067	-0.018034	-0.000000	0.000000	0.007213	0.000000	0.000000	0.000000	
8460	8.45900	0.018034	0.036067	0.036067	26.239826	11.086332	0.003607	0.000000	0.000000	0.000000	
8461	8.46000	0.018034	0.018034	0.000000	0.000000	-0.000000	0.012984	0.000000	0.000000	0.000000	
8462	8.46100	-0.018034	0.000000	-0.054101	-0.000000	0.000000	0.013706	0.000000	0.000000	0.000000	
8463	8.46200	0.000000	0.018034	-0.036067	-0.000000	0.000000	0.007935	0.000000	0.000000	0.000000	
8464	8.46300	0.036067	0.036067	-0.036067	-0.000000	0.000000	0.005771	0.000000	0.000000	0.000000	
8465	8.46400	0.054101	0.072135	-0.054101	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
8466	8.46500	0.036067	0.054101	-0.018034	-0.000000	0.000000	0.003607	0.000000	0.000000	0.000000	
8467	8.46600	0.000000	0.036067	-0.018034	-0.000000	0.000000	0.001443	0.000000	0.000000	0.000000	
8468	8.46700	0.000000	0.036067	-0.072135	-0.000000	0.000000	0.005771	0.000000	0.000000	0.000000	
8469	8.46800	0.018034	0.000000	-0.072135	-0.000000	0.000000	0.005049	0.000000	0.000000	0.000000	
8470	8.46900	0.018034	0.000000	-0.054101	-0.000000	0.000000	0.012263	0.000000	0.000000	0.000000	
8471	8.47000	0.000000	0.000000	-0.072135	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
8472	8.47100	0.018034	0.018034	-0.090169	-0.000000	0.000000	0.005771	0.000000	0.000000	0.000000	
8473	8.47200	0.018034	0.036067	-0.072135	-0.000000	0.000000	0.015148	0.000000	0.000000	0.000000	
8474	8.47300	0.036067	0.018034	-0.072135	-0.000000	0.000000	0.013706	0.000000	0.000000	0.000000	
8475	8.47400	0.036067	0.018034	-0.090169	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
8476	8.47500	0.000000	0.000000	-0.108202	-0.000000	0.000000	0.007213	0.000000	0.000000	0.000000	
8477	8.47600	0.000000	0.054101	-0.162303	-0.000000	0.000000	0.016591	0.000000	0.000000	0.000000	
8478	8.47700	0.000000	0.054101	-0.072135	-0.000000	0.000000	0.012263	0.000000	0.000000	0.000000	
8479	8.47800	-0.036067	0.018034	-0.126236	-0.000000	0.000000	0.012263	0.000000	0.000000	0.000000	
8480	8.47900	-0.018034	0.036067	-0.144270	-0.000000	0.000000	0.013706	0.000000	0.000000	0.000000	
8481	8.48000	-0.018034	0.036067	-0.162303	-0.000000	0.000000	0.013706	0.000000	0.000000	0.000000	
8482	8.48100	0.000000	0.018034	-0.144270	-0.000000	0.000000	0.016591	0.000000	0.000000	0.000000	
8483	8.48200	0.036067	0.054101	-0.090169	-0.000000	0.000000	0.019476	0.000000	0.000000	0.000000	
8484	8.48300	0.018034	0.054101	-0.090169	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
8485	8.48400	-0.018034	0.054101	-0.108202	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
8486	8.48500	-0.018034	0.036067	-0.108202	-0.000000	0.000000	0.016591	0.000000	0.000000	0.000000	
8487	8.48600	-0.018034	0.000000	-0.072135	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
8488	8.48700	-0.036067	0.018034	-0.054101	-0.000000	0.000000	0.010820	0.000000	0.000000	0.000000	
8489	8.48800	-0.018034	0.054101	-0.018034	-0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
8490	8.48900	0.000000	0.018034	0.018034	1150.424805	257.593933	0.003607	0.000000	0.000000	0.000000	
8491	8.49000	0.000000	0.036067	-0.090169	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
8492	8.49100	-0.054101	0.036067	-0.090169	-0.000000	0.000000	-0.002164	0.000000	0.000000	0.000000	
8493	8.49200	-0.018034	0.036067	-0.054101	-0.000000	0.000000	0.005049	0.000000	0.000000	0.000000	
8494	8.49300	0.018034	0.054101	-0.072135	-0.000000	0.000000	0.021640	0.000000	0.000000	0.000000	
8495	8.49400	-0.018034	0.018034	-0.054101	-0.000000	0.000000	0.014427	0.000000	0.000000	0.000000	
8496	8.49500	0.000000	0.018034	-0.090169	-0.000000	0.000000	-0.000721	0.000000	0.000000	0.000000	
8497	8.49600	0.018034	0.036067	-0.072135	-0.000000	0.000000	0.000721	0.000000	0.000000	0.000000	
8498	8.49700	0.000000	0.036067	-0.090169	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
8499	8.49800	0.018034	0.072135	-0.108202	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
8500	8.49900	0.018034	0.072135	-0.072135	-0.000000	0.000000	0.005049	0.000000	0.000000	0.000000	
8501	8.50000	0.036067	0.054101	-0.072135	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
8502	8.50100	0.018034	0.036067	-0.108202	-0.000000	0.000000	0.012263	0.000000	0.000000	0.000000	
8503	8.50200	-0.018034	0.036067	-0.162303	-0.000000	0.000000	0.016591	0.000000	0.000000	0.000000	
8504	8.50300	-0.018034	0.036067	-0.126236	-0.000000	0.000000	0.019476	0.000000	0.000000	0.000000	
8505	8.50400	0.000000	0.072135	-0.072135	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
8506	8.50500	0.018034	0.054101	-0.126236	-0.000000	0.000000	0.017312	0.000000	0.000000	0.000000	
8507	8.50600	-0.018034	0.000000	-0.126236	-0.000000	0.000000	0.015148	0.000000	0.000000	0.000000	
8508	8.50700	0.018034	0.018034	-0.126236	-0.000000	0.000000	0.012984	0.000000	0.000000	0.000000	
8509	8.50800	0.018034	0.054101	-0.126236	-0.000000	0.000000	0.012984	0.000000	0.000000	0.000000	
8510	8.50900	0.000000	0.054101	-0.180337	-0.000000	0.000000	0.016591	0.000000	0.000000	0.000000	
8511	8.51000	0.000000	0.018034	-0.126236	-0.000000	0.000000	0.012263	0.000000	0.000000	0.000000	
8512	8.51100	0.018034	0.018034	-0.108202	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
8513	8.51200	0.036067	0.000000	-0.108202	-0.000000	0.000000	0.014427	0.000000	0.000000	0.000000	
