NO_OF_SAMPLES	23345
FREQUENCY	1000
TIME_STAMP	2024-03-28, 16:25:31.372	8765.20812810
FIRST_SAMPLE	8291
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Kistler Force Plates
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	6157649
FORCE_PLATE_CORNER_POSX_POSY_X	600.000024
FORCE_PLATE_CORNER_POSX_POSY_Y	-409.999996
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	-810.000002
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Y	-810.000002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	-409.999996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	600.000024
FORCE_PLATE_WIDTH	400.000006
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
14322	14.32100	0.018034	-0.018034	0.126236	-0.016388	0.002645	-0.014427	0.000000	0.000000	0.000000	
14323	14.32200	0.018034	-0.036067	0.108202	-0.004977	0.000853	-0.009378	0.000000	0.000000	0.000000	
14324	14.32300	0.018034	-0.018034	0.126236	-0.002466	-0.001264	-0.014427	0.000000	0.000000	0.000000	
14325	14.32400	0.018034	0.000000	0.126236	0.003223	0.003031	-0.020919	0.000000	0.000000	0.000000	
14326	14.32500	0.000000	0.000000	0.090169	-0.010157	0.001919	-0.028854	0.000000	0.000000	0.000000	
14327	14.32600	0.036067	0.000000	0.126236	-0.017359	-0.000341	-0.024526	0.000000	0.000000	0.000000	
14328	14.32700	-0.054101	-0.036067	0.126236	0.004698	-0.000474	-0.020919	0.000000	0.000000	0.000000	
14329	14.32800	-0.018034	-0.072135	0.162303	-0.006707	0.001242	-0.025247	0.000000	0.000000	0.000000	
14330	14.32900	0.000000	-0.036067	0.162303	0.004691	0.002128	-0.024526	0.000000	0.000000	0.000000	
14331	14.33000	-0.054101	0.000000	0.054101	0.003258	-0.000462	-0.016591	0.000000	0.000000	0.000000	
14332	14.33100	0.000000	-0.018034	0.144270	-0.005700	-0.000000	-0.015148	0.000000	0.000000	0.000000	
14333	14.33200	0.018034	-0.036067	0.090169	0.004837	-0.005752	-0.015148	0.000000	0.000000	0.000000	
14334	14.33300	0.072135	-0.090169	-0.036067	-0.000000	0.000000	-0.025247	0.000000	0.000000	0.000000	
14335	14.33400	0.000000	-0.036067	0.000000	0.000000	-0.000000	-0.020198	0.000000	0.000000	0.000000	
14336	14.33500	0.000000	-0.054101	0.108202	-0.018912	-0.003680	-0.019476	0.000000	0.000000	0.000000	
14337	14.33600	0.000000	-0.090169	0.180337	-0.023639	0.000000	-0.022362	0.000000	0.000000	0.000000	
14338	14.33700	-0.054101	-0.036067	0.216404	-0.018358	0.001538	-0.010820	0.000000	0.000000	0.000000	
14339	14.33800	0.000000	-0.054101	0.216405	-0.017544	0.000000	-0.018034	0.000000	0.000000	0.000000	
14340	14.33900	-0.018034	0.000000	0.234438	-0.009671	0.001242	-0.015148	0.000000	0.000000	0.000000	
14341	14.34000	0.036067	0.036067	0.162303	-0.011450	-0.008935	-0.010099	0.000000	0.000000	0.000000	
14342	14.34100	0.018034	0.000000	0.144270	-0.020124	-0.011010	-0.012263	0.000000	0.000000	0.000000	
14343	14.34200	0.036067	-0.018034	0.072135	0.010859	-0.033897	-0.012263	0.000000	0.000000	0.000000	
14344	14.34300	0.072135	-0.072135	-0.090169	-0.000000	0.000000	-0.018755	0.000000	0.000000	0.000000	
14345	14.34400	0.018034	-0.054101	-0.036067	-0.000000	0.000000	-0.008656	0.000000	0.000000	0.000000	
14346	14.34500	0.054101	-0.036067	0.036067	-0.159583	0.324593	-0.010820	0.000000	0.000000	0.000000	
14347	14.34600	-0.018034	-0.054101	0.144270	-0.036147	-0.005019	-0.012984	0.000000	0.000000	0.000000	
14348	14.34700	-0.018034	-0.054101	0.234438	-0.020987	0.001165	-0.012984	0.000000	0.000000	0.000000	
14349	14.34800	0.018034	-0.054101	0.198371	-0.021305	-0.001136	-0.014427	0.000000	0.000000	0.000000	
14350	14.34900	0.072135	-0.054101	0.054101	-0.057702	-0.014264	-0.020919	0.000000	0.000000	0.000000	
14351	14.35000	0.054101	-0.072135	0.036067	-0.335501	0.735897	-0.020919	0.000000	0.000000	0.000000	
14352	14.35100	-0.018034	-0.054101	0.054101	0.300203	0.146969	-0.012984	0.000000	0.000000	0.000000	
14353	14.35200	0.072135	-0.018034	0.036067	-0.040086	-0.005982	-0.005049	0.000000	0.000000	0.000000	
14354	14.35300	0.000000	0.000000	0.072135	-0.328677	-0.045820	-0.017312	0.000000	0.000000	0.000000	
14355	14.35400	0.018034	-0.018034	0.072135	-0.095239	0.214271	-0.018755	0.000000	0.000000	0.000000	
14356	14.35500	0.018034	-0.054101	0.054101	-1.123360	-0.157084	-0.020198	0.000000	0.000000	0.000000	
14357	14.35600	0.018034	-0.072135	0.108202	-0.048888	0.002721	-0.018034	0.000000	0.000000	0.000000	
14358	14.35700	0.018034	-0.036067	0.126236	-0.033383	-0.001333	-0.009378	0.000000	0.000000	0.000000	
14359	14.35800	-0.018034	-0.054101	0.162303	-0.030159	-0.002609	-0.018755	0.000000	0.000000	0.000000	
14360	14.35900	0.036067	-0.072135	0.108202	-0.027501	-0.002534	-0.012984	0.000000	0.000000	0.000000	
14361	14.36000	0.000000	-0.072135	0.126236	-0.041917	-0.003072	-0.012984	0.000000	0.000000	0.000000	
14362	14.36100	0.000000	-0.054101	0.198371	-0.028870	-0.005569	-0.015148	0.000000	0.000000	0.000000	
14363	14.36200	-0.018034	-0.072135	0.180337	-0.023739	-0.012621	-0.009378	0.000000	0.000000	0.000000	
14364	14.36300	0.018034	-0.054101	0.126236	-0.022825	-0.001093	-0.010099	0.000000	0.000000	0.000000	
14365	14.36400	0.036067	-0.036067	0.108202	-0.029969	-0.002758	-0.015870	0.000000	0.000000	0.000000	
14366	14.36500	0.054101	-0.018034	0.180337	-0.046495	-0.009823	-0.018755	0.000000	0.000000	0.000000	
14367	14.36600	0.090169	-0.036067	0.072135	-0.301511	-0.075749	-0.009378	0.000000	0.000000	0.000000	
14368	14.36700	0.054101	-0.072135	0.036067	-2.101003	-0.458594	-0.009378	0.000000	0.000000	0.000000	
14369	14.36800	-0.036067	-0.036067	0.126236	-0.043762	0.000636	-0.010099	0.000000	0.000000	0.000000	
14370	14.36900	-0.018034	0.000000	0.234438	-0.031099	0.001104	-0.015148	0.000000	0.000000	0.000000	
14371	14.37000	-0.018034	-0.018034	0.270506	-0.029673	0.001133	-0.021640	0.000000	0.000000	0.000000	
14372	14.37100	0.000000	-0.072135	0.162303	-0.048746	-0.002638	-0.020198	0.000000	0.000000	0.000000	
14373	14.37200	0.054101	-0.090169	0.054101	-0.556005	-0.114861	-0.017312	0.000000	0.000000	0.000000	
14374	14.37300	0.000000	-0.090169	0.000000	0.000000	-0.000000	-0.007935	0.000000	0.000000	0.000000	
14375	14.37400	-0.036067	-0.018034	0.072135	-0.039484	-0.006511	-0.010820	0.000000	0.000000	0.000000	
14376	14.37500	0.000000	0.000000	0.072135	-0.040350	-0.000000	-0.017312	0.000000	0.000000	0.000000	
14377	14.37600	-0.018034	-0.036067	0.180337	-0.044548	-0.005011	-0.015148	0.000000	0.000000	0.000000	
14378	14.37700	-0.018034	-0.036067	0.180337	-0.026233	-0.004466	-0.012263	0.000000	0.000000	0.000000	
14379	14.37800	-0.036067	-0.054101	0.090169	-0.164546	0.043804	-0.010820	0.000000	0.000000	0.000000	
14380	14.37900	-0.018034	-0.090169	0.144270	-0.033656	0.003198	-0.014427	0.000000	0.000000	0.000000	
14381	14.38000	0.018034	-0.036067	0.144270	-0.037019	0.000894	-0.015148	0.000000	0.000000	0.000000	
14382	14.38100	0.054101	-0.018034	0.144270	-0.048905	-0.002521	-0.008656	0.000000	0.000000	0.000000	
14383	14.38200	0.018034	-0.054101	0.180337	-0.017795	0.000794	-0.008656	0.000000	0.000000	0.000000	
14384	14.38300	0.000000	-0.036067	0.180337	-0.018540	-0.007967	-0.011542	0.000000	0.000000	0.000000	
14385	14.38400	0.018034	-0.054101	0.126236	-0.034247	-0.014099	-0.007213	0.000000	0.000000	0.000000	
14386	14.38500	0.018034	-0.090169	0.090169	-0.085707	-0.020450	-0.014427	0.000000	0.000000	0.000000	
14387	14.38600	0.000000	-0.072135	0.180337	-0.054893	-0.009632	-0.020198	0.000000	0.000000	0.000000	
14388	14.38700	0.000000	-0.072135	0.198371	-0.036586	-0.001852	-0.008656	0.000000	0.000000	0.000000	
14389	14.38800	0.018034	-0.072135	0.198371	-0.013388	-0.005346	-0.016591	0.000000	0.000000	0.000000	
14390	14.38900	0.018034	-0.036067	0.198371	-0.022102	-0.004996	-0.016591	0.000000	0.000000	0.000000	
14391	14.39000	0.000000	-0.054101	0.180337	-0.017796	0.000000	-0.013706	0.000000	0.000000	0.000000	
14392	14.39100	0.018034	-0.036067	0.144270	-0.005192	-0.013223	-0.012263	0.000000	0.000000	0.000000	
14393	14.39200	-0.018034	-0.054101	0.162303	-0.007571	-0.007405	-0.011542	0.000000	0.000000	0.000000	
14394	14.39300	0.018034	-0.072135	0.144270	-0.017120	-0.007007	-0.018034	0.000000	0.000000	0.000000	
14395	14.39400	0.000000	-0.036067	0.036067	82.037827	32.345768	-0.012984	0.000000	0.000000	0.000000	
14396	14.39500	-0.036067	-0.054101	0.036067	-0.017800	-0.003554	-0.010820	0.000000	0.000000	0.000000	
14397	14.39600	-0.054101	-0.036067	0.090169	-0.030447	-0.009511	-0.013706	0.000000	0.000000	0.000000	
14398	14.39700	-0.018034	-0.018034	0.108202	-0.016179	-0.058732	-0.015870	0.000000	0.000000	0.000000	
14399	14.39800	0.018034	-0.036067	0.162303	-0.008546	-0.015410	-0.013706	0.000000	0.000000	0.000000	
14400	14.39900	0.000000	-0.036067	0.162303	-0.030932	-0.005560	-0.017312	0.000000	0.000000	0.000000	
14401	14.40000	-0.036067	-0.036067	0.108202	-0.033245	-0.016800	-0.007213	0.000000	0.000000	0.000000	
14402	14.40100	-0.018034	-0.018034	0.180337	-0.012563	-0.014276	-0.012984	0.000000	0.000000	0.000000	
14403	14.40200	-0.018034	-0.072135	0.126236	-0.032075	-0.010859	-0.018034	0.000000	0.000000	0.000000	
14404	14.40300	-0.036067	-0.018034	0.036067	109.731758	31.966290	-0.012263	0.000000	0.000000	0.000000	
14405	14.40400	-0.018034	-0.036067	0.108202	-0.019297	-0.008421	-0.010820	0.000000	0.000000	0.000000	
14406	14.40500	0.018034	-0.090169	0.090169	-0.023092	-0.005273	-0.012984	0.000000	0.000000	0.000000	
14407	14.40600	-0.018034	-0.054101	0.108202	-0.018265	-0.008464	-0.012984	0.000000	0.000000	0.000000	
14408	14.40700	-0.036067	-0.054101	0.108202	-0.018173	-0.009449	-0.009378	0.000000	0.000000	0.000000	
14409	14.40800	0.000000	-0.054101	0.108202	-0.055092	-0.013103	-0.009378	0.000000	0.000000	0.000000	
14410	14.40900	-0.018034	-0.036067	0.198371	-0.028433	-0.019349	-0.003607	0.000000	0.000000	0.000000	
14411	14.41000	-0.036067	-0.036067	0.162303	-0.021966	-0.011396	-0.011542	0.000000	0.000000	0.000000	
14412	14.41100	-0.018034	-0.036067	0.144270	-0.018672	-0.008573	-0.015148	0.000000	0.000000	0.000000	
14413	14.41200	-0.018034	-0.054101	0.180337	-0.004506	-0.025931	-0.012984	0.000000	0.000000	0.000000	
14414	14.41300	-0.018034	-0.036067	0.198371	-0.008642	-0.022789	-0.006492	0.000000	0.000000	0.000000	
14415	14.41400	0.000000	-0.036067	0.180337	-0.011890	-0.018629	-0.010099	0.000000	0.000000	0.000000	
14416	14.41500	0.018034	-0.018034	0.126236	-0.009297	-0.015653	-0.012984	0.000000	0.000000	0.000000	
14417	14.41600	0.018034	-0.036067	0.180337	-0.018459	-0.011468	-0.015148	0.000000	0.000000	0.000000	
14418	14.41700	0.018034	-0.054101	0.126236	-0.021969	-0.022746	-0.005771	0.000000	0.000000	0.000000	
14419	14.41800	0.000000	-0.054101	0.126236	-0.014432	-0.023697	-0.016591	0.000000	0.000000	0.000000	
14420	14.41900	-0.018034	-0.072135	0.198371	-0.006873	-0.012199	-0.018034	0.000000	0.000000	0.000000	
14421	14.42000	0.000000	-0.072135	0.126236	-0.006984	-0.011597	-0.014427	0.000000	0.000000	0.000000	
14422	14.42100	0.036067	-0.036067	0.126236	-0.001806	-0.009807	-0.021640	0.000000	0.000000	0.000000	
14423	14.42200	0.000000	-0.072135	0.180337	-0.003612	-0.014036	-0.021640	0.000000	0.000000	0.000000	
14424	14.42300	-0.036067	-0.054101	0.198371	-0.020935	-0.016492	-0.019476	0.000000	0.000000	0.000000	
14425	14.42400	-0.054101	-0.072135	0.198371	-0.000272	-0.019982	-0.013706	0.000000	0.000000	0.000000	
14426	14.42500	-0.036067	-0.072135	0.252472	-0.010308	-0.020417	-0.021640	0.000000	0.000000	0.000000	
14427	14.42600	0.018034	-0.018034	0.234438	-0.029881	-0.008739	-0.012984	0.000000	0.000000	0.000000	
14428	14.42700	0.018034	-0.054101	0.090169	-0.014566	-0.009525	-0.017312	0.000000	0.000000	0.000000	
14429	14.42800	0.000000	-0.072135	0.090169	-0.106208	-0.025060	-0.023083	0.000000	0.000000	0.000000	
14430	14.42900	0.018034	-0.072135	0.054101	-0.087473	-0.044448	-0.007935	0.000000	0.000000	0.000000	
14431	14.43000	0.036067	-0.108202	0.072135	-0.018277	-0.015218	-0.011542	0.000000	0.000000	0.000000	
14432	14.43100	0.036067	-0.054101	0.216405	-0.011033	-0.016307	-0.013706	0.000000	0.000000	0.000000	
14433	14.43200	0.000000	-0.036067	0.216405	-0.018426	-0.017419	-0.011542	0.000000	0.000000	0.000000	
14434	14.43300	0.000000	-0.054101	0.108202	-0.018823	-0.023845	-0.020919	0.000000	0.000000	0.000000	
14435	14.43400	0.000000	-0.036067	0.054101	6.243045	2.899012	-0.018755	0.000000	0.000000	0.000000	
14436	14.43500	-0.018034	-0.036067	0.036067	1217.680420	501.928467	-0.022362	0.000000	0.000000	0.000000	
14437	14.43600	0.000000	-0.036067	0.072135	5.843827	2.630644	-0.018755	0.000000	0.000000	0.000000	
14438	14.43700	0.000000	0.000000	0.108202	0.038579	-0.001872	-0.011542	0.000000	0.000000	0.000000	
14439	14.43800	0.018034	-0.036067	0.036067	122.229523	80.024689	-0.019476	0.000000	0.000000	0.000000	
14440	14.43900	0.000000	-0.054101	0.072135	0.335668	0.106607	-0.020919	0.000000	0.000000	0.000000	
14441	14.44000	-0.018034	-0.072135	0.090169	-0.023766	-0.013211	-0.019476	0.000000	0.000000	0.000000	
14442	14.44100	0.018034	-0.072135	0.072135	-0.025031	-0.108511	-0.012263	0.000000	0.000000	0.000000	
14443	14.44200	0.018034	-0.036067	0.108202	-0.005244	-0.013642	-0.012263	0.000000	0.000000	0.000000	
14444	14.44300	0.036067	-0.036067	0.090169	-0.008452	-0.015580	-0.015870	0.000000	0.000000	0.000000	
14445	14.44400	0.036067	-0.072135	0.126236	-0.013948	-0.028978	-0.018755	0.000000	0.000000	0.000000	
14446	14.44500	-0.018034	-0.072135	0.108202	-0.029009	-0.014768	-0.015148	0.000000	0.000000	0.000000	
14447	14.44600	-0.018034	-0.054101	0.108202	-0.011156	-0.022823	-0.012984	0.000000	0.000000	0.000000	
14448	14.44700	0.000000	-0.036067	0.162303	-0.008635	-0.022045	-0.014427	0.000000	0.000000	0.000000	
14449	14.44800	0.000000	-0.054101	0.108202	-0.031140	-0.013357	-0.019476	0.000000	0.000000	0.000000	
14450	14.44900	0.018034	-0.072135	0.126236	-0.013461	-0.014886	-0.020919	0.000000	0.000000	0.000000	
14451	14.45000	0.036067	-0.054101	0.090169	-0.019556	-0.039910	-0.012263	0.000000	0.000000	0.000000	
14452	14.45100	0.036067	-0.072135	0.072135	0.117181	0.033569	-0.017312	0.000000	0.000000	0.000000	
14453	14.45200	0.054101	-0.090169	0.072135	-0.015465	-0.037532	-0.018755	0.000000	0.000000	0.000000	
14454	14.45300	0.054101	-0.036067	0.054101	3.124902	1.375042	-0.009378	0.000000	0.000000	0.000000	
14455	14.45400	0.072135	-0.054101	0.072135	0.114157	-0.246555	-0.015148	0.000000	0.000000	0.000000	
14456	14.45500	0.018034	-0.072135	0.126236	-0.022943	-0.039622	-0.020919	0.000000	0.000000	0.000000	
14457	14.45600	0.018034	-0.090169	0.108202	-0.018867	-0.038417	-0.018755	0.000000	0.000000	0.000000	
14458	14.45700	0.000000	-0.054101	0.072135	-0.031795	-0.151030	-0.015148	0.000000	0.000000	0.000000	
14459	14.45800	0.018034	-0.018034	-0.054101	-0.000000	0.000000	-0.014427	0.000000	0.000000	0.000000	
14460	14.45900	0.018034	-0.054101	-0.036067	-0.000000	0.000000	-0.014427	0.000000	0.000000	0.000000	
14461	14.46000	0.018034	-0.054101	0.036067	2258.862549	1734.464233	-0.017312	0.000000	0.000000	0.000000	
14462	14.46100	0.036067	-0.036067	0.036067	183.056046	80.854134	-0.023083	0.000000	0.000000	0.000000	
14463	14.46200	0.018034	-0.036067	0.090169	0.067413	0.011382	-0.023804	0.000000	0.000000	0.000000	
14464	14.46300	0.000000	-0.072135	0.054101	4.062596	1.737462	-0.015870	0.000000	0.000000	0.000000	
14465	14.46400	0.000000	-0.054101	0.090169	-0.025441	-0.023308	-0.018034	0.000000	0.000000	0.000000	
14466	14.46500	0.018034	-0.072135	0.144270	-0.024074	-0.015955	-0.016591	0.000000	0.000000	0.000000	
14467	14.46600	0.036067	-0.072135	0.108202	-0.055976	-0.014728	-0.020198	0.000000	0.000000	0.000000	
14468	14.46700	0.036067	-0.054101	0.108202	-0.128021	-0.027408	-0.018034	0.000000	0.000000	0.000000	
14469	14.46800	-0.018034	-0.072135	0.054101	1.294444	0.634055	-0.019476	0.000000	0.000000	0.000000	
14470	14.46900	0.000000	-0.036067	0.108202	-0.068037	-0.017569	-0.020198	0.000000	0.000000	0.000000	
14471	14.47000	0.018034	-0.036067	0.072135	3.607168	1.616123	-0.012263	0.000000	0.000000	0.000000	
14472	14.47100	0.000000	-0.108202	0.036067	164.383560	58.394249	-0.018755	0.000000	0.000000	0.000000	
14473	14.47200	0.036067	-0.054101	0.126236	-0.022600	-0.004022	-0.012263	0.000000	0.000000	0.000000	
14474	14.47300	0.018034	-0.036067	0.054101	-0.121739	-0.023552	-0.003607	0.000000	0.000000	0.000000	
14475	14.47400	0.036067	-0.054101	0.036067	5.429610	2.385166	-0.016591	0.000000	0.000000	0.000000	
14476	14.47500	0.036067	-0.054101	0.090169	-0.351563	-0.064870	-0.019476	0.000000	0.000000	0.000000	
14477	14.47600	0.036067	-0.054101	0.054101	-2.267246	-0.331942	-0.012263	0.000000	0.000000	0.000000	
14478	14.47700	0.000000	-0.072135	0.072135	-0.554449	-0.130967	-0.010099	0.000000	0.000000	0.000000	
14479	14.47800	0.018034	-0.090169	-0.018034	-0.000000	0.000000	-0.011542	0.000000	0.000000	0.000000	
14480	14.47900	0.036067	-0.018034	-0.018034	-0.000000	0.000000	-0.015148	0.000000	0.000000	0.000000	
14481	14.48000	0.000000	-0.018034	0.054101	3.286396	1.549236	-0.015148	0.000000	0.000000	0.000000	
14482	14.48100	0.054101	-0.072135	0.090169	-0.025408	-0.007856	-0.016591	0.000000	0.000000	0.000000	
14483	14.48200	0.054101	-0.036067	0.018034	1916.982910	549.234802	-0.012263	0.000000	0.000000	0.000000	
14484	14.48300	0.036067	-0.072135	-0.018034	-0.000000	0.000000	-0.015870	0.000000	0.000000	0.000000	
14485	14.48400	0.000000	-0.090169	0.036067	535.282959	156.117844	-0.013706	0.000000	0.000000	0.000000	
14486	14.48500	0.000000	-0.054101	0.054101	22.545252	8.635566	-0.006492	0.000000	0.000000	0.000000	
14487	14.48600	0.018034	-0.036067	0.090169	-0.054119	-0.011971	-0.010820	0.000000	0.000000	0.000000	
14488	14.48700	0.036067	-0.018034	0.144270	-0.019365	-0.010178	-0.012263	0.000000	0.000000	0.000000	
14489	14.48800	0.018034	-0.090169	0.072135	0.623827	0.113758	-0.012984	0.000000	0.000000	0.000000	
14490	14.48900	0.036067	-0.072135	0.072135	0.117181	0.033569	-0.007213	0.000000	0.000000	0.000000	
14491	14.49000	0.036067	-0.072135	0.054101	0.592677	0.244904	-0.007213	0.000000	0.000000	0.000000	
14492	14.49100	0.018034	-0.072135	0.072135	3.570912	1.579785	-0.010820	0.000000	0.000000	0.000000	
14493	14.49200	0.054101	-0.036067	0.018034	149327.343750	62245.484375	-0.015148	0.000000	0.000000	0.000000	
14494	14.49300	0.054101	-0.036067	0.090169	0.695221	0.122403	-0.019476	0.000000	0.000000	0.000000	
14495	14.49400	0.000000	-0.054101	0.108202	0.010197	-0.024415	-0.013706	0.000000	0.000000	0.000000	
14496	14.49500	0.054101	-0.054101	0.108202	-0.028189	-0.032626	-0.010099	0.000000	0.000000	0.000000	
14497	14.49600	0.036067	-0.054101	0.054101	131.866791	59.781200	-0.018034	0.000000	0.000000	0.000000	
14498	14.49700	0.036067	-0.090169	0.144270	-0.023131	-0.014763	-0.013706	0.000000	0.000000	0.000000	
14499	14.49800	0.054101	-0.072135	0.180337	-0.023672	-0.013461	-0.012263	0.000000	0.000000	0.000000	
14500	14.49900	0.036067	-0.090169	0.162303	-0.026615	-0.016862	-0.006492	0.000000	0.000000	0.000000	
14501	14.50000	0.036067	-0.072135	0.180337	-0.023354	-0.019802	-0.014427	0.000000	0.000000	0.000000	
14502	14.50100	0.036067	-0.072135	0.144270	-0.028860	-0.060719	-0.014427	0.000000	0.000000	0.000000	
14503	14.50200	0.036067	-0.072135	0.108202	-0.020455	-0.085222	-0.007213	0.000000	0.000000	0.000000	
14504	14.50300	0.054101	-0.054101	0.180337	-0.024177	-0.025136	-0.020198	0.000000	0.000000	0.000000	
14505	14.50400	0.054101	-0.072135	0.144270	-0.027995	-0.054514	-0.018034	0.000000	0.000000	0.000000	
14506	14.50500	0.054101	-0.072135	0.126236	-0.025287	-0.056244	-0.013706	0.000000	0.000000	0.000000	
14507	14.50600	0.018034	-0.054101	0.072135	2.440757	0.762648	-0.023083	0.000000	0.000000	0.000000	
14508	14.50700	0.018034	-0.036067	0.036067	4663.149414	2522.283936	-0.020919	0.000000	0.000000	0.000000	
14509	14.50800	0.036067	-0.036067	0.018034	403978.687500	93846.265625	-0.012984	0.000000	0.000000	0.000000	
14510	14.50900	0.018034	-0.072135	0.054101	16.543882	7.697944	-0.016591	0.000000	0.000000	0.000000	
14511	14.51000	0.000000	-0.090169	0.072135	3.800809	1.673711	-0.022362	0.000000	0.000000	0.000000	
14512	14.51100	0.000000	-0.072135	0.072135	32.725967	13.153343	-0.020198	0.000000	0.000000	0.000000	
14513	14.51200	0.018034	-0.090169	0.054101	259.802216	141.232529	-0.014427	0.000000	0.000000	0.000000	
14514	14.51300	0.018034	-0.072135	0.126236	-0.094088	-0.019814	-0.012263	0.000000	0.000000	0.000000	
14515	14.51400	0.018034	-0.072135	0.162303	-0.059456	-0.020100	-0.019476	0.000000	0.000000	0.000000	
14516	14.51500	0.018034	-0.090169	0.198371	-0.025881	-0.023276	-0.014427	0.000000	0.000000	0.000000	
14517	14.51600	0.018034	-0.054101	0.180337	-0.017613	-0.016495	-0.014427	0.000000	0.000000	0.000000	
14518	14.51700	0.018034	-0.054101	0.144270	-0.025104	-0.015890	-0.021640	0.000000	0.000000	0.000000	
14519	14.51800	0.018034	-0.072135	0.198371	-0.034908	-0.016650	-0.009378	0.000000	0.000000	0.000000	
14520	14.51900	0.054101	-0.054101	0.180337	-0.043947	-0.013326	-0.018755	0.000000	0.000000	0.000000	
14521	14.52000	0.054101	-0.072135	0.180337	-0.042408	-0.013179	-0.020919	0.000000	0.000000	0.000000	
14522	14.52100	0.072135	-0.072135	0.180337	-0.031245	-0.016568	-0.017312	0.000000	0.000000	0.000000	
14523	14.52200	0.072135	-0.072135	0.180337	-0.032276	-0.008052	-0.017312	0.000000	0.000000	0.000000	
14524	14.52300	0.036067	-0.036067	0.180337	-0.046075	-0.019218	-0.021640	0.000000	0.000000	0.000000	
14525	14.52400	0.072135	-0.036067	0.180337	-0.033426	-0.016486	-0.028854	0.000000	0.000000	0.000000	
14526	14.52500	0.072135	-0.054101	0.108202	-0.019173	-0.026922	-0.026690	0.000000	0.000000	0.000000	
14527	14.52600	0.054101	-0.036067	0.090169	0.000360	-0.001125	-0.028133	0.000000	0.000000	0.000000	
14528	14.52700	0.036067	-0.054101	0.162303	-0.028811	-0.024495	-0.022362	0.000000	0.000000	0.000000	
14529	14.52800	0.054101	-0.072135	0.144270	-0.049735	-0.031418	-0.023804	0.000000	0.000000	0.000000	
14530	14.52900	0.036067	-0.054101	0.054101	29.083731	9.763885	-0.020919	0.000000	0.000000	0.000000	
14531	14.53000	0.054101	-0.054101	0.090169	-0.004658	-0.007082	-0.017312	0.000000	0.000000	0.000000	
14532	14.53100	0.054101	-0.054101	0.108202	-0.059183	-0.014795	-0.017312	0.000000	0.000000	0.000000	
14533	14.53200	0.018034	-0.072135	0.144270	-0.088596	-0.020995	-0.019476	0.000000	0.000000	0.000000	
14534	14.53300	0.036067	-0.054101	0.126236	-0.201412	-0.022583	-0.020919	0.000000	0.000000	0.000000	
14535	14.53400	0.054101	-0.072135	0.090169	-0.008878	-0.012310	-0.015148	0.000000	0.000000	0.000000	
14536	14.53500	0.018034	-0.054101	0.126236	-0.220577	-0.041377	-0.012984	0.000000	0.000000	0.000000	
14537	14.53600	0.036067	-0.072135	0.144270	-0.085223	-0.019935	-0.018755	0.000000	0.000000	0.000000	
14538	14.53700	0.036067	-0.072135	0.126236	-0.050393	-0.011635	-0.023083	0.000000	0.000000	0.000000	
14539	14.53800	0.054101	-0.018034	0.162303	-0.043750	-0.011861	-0.021640	0.000000	0.000000	0.000000	
14540	14.53900	0.054101	-0.036067	0.144270	-0.064747	-0.022277	-0.019476	0.000000	0.000000	0.000000	
14541	14.54000	0.054101	-0.054101	0.144270	-0.037552	-0.020653	-0.017312	0.000000	0.000000	0.000000	
14542	14.54100	0.072135	-0.054101	0.162303	-0.031311	-0.049566	-0.013706	0.000000	0.000000	0.000000	
14543	14.54200	0.018034	-0.054101	0.198371	-0.035985	-0.030676	-0.010099	0.000000	0.000000	0.000000	
14544	14.54300	0.036067	-0.090169	0.144270	-0.034018	-0.038065	-0.013706	0.000000	0.000000	0.000000	
14545	14.54400	0.054101	-0.036067	0.180337	-0.034135	-0.036089	-0.015148	0.000000	0.000000	0.000000	
14546	14.54500	0.018034	-0.018034	0.162303	-0.069773	-0.021411	-0.017312	0.000000	0.000000	0.000000	
14547	14.54600	0.036067	-0.054101	0.090169	0.171910	0.110988	-0.025247	0.000000	0.000000	0.000000	
14548	14.54700	0.054101	-0.036067	0.180337	-0.059796	-0.012042	-0.019476	0.000000	0.000000	0.000000	
14549	14.54800	0.054101	-0.036067	0.198371	-0.037279	-0.014727	-0.019476	0.000000	0.000000	0.000000	
14550	14.54900	0.000000	-0.054101	0.162303	-0.014340	-0.021257	-0.013706	0.000000	0.000000	0.000000	
