NO_OF_SAMPLES	27825
FREQUENCY	1000
TIME_STAMP	2024-04-17, 10:42:46.225	8425.06108820
FIRST_SAMPLE	2986
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Kistler Force Plates
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	6157649
FORCE_PLATE_CORNER_POSX_POSY_X	600.000024
FORCE_PLATE_CORNER_POSX_POSY_Y	-409.999996
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	-810.000002
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Y	-810.000002
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	-409.999996
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	600.000024
FORCE_PLATE_WIDTH	400.000006
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
3088	3.08700	0.054101	0.126236	0.072135	-3.781572	-1.708776	0.027411	0.000000	0.000000	0.000000	
3089	3.08800	0.090168	0.126236	0.090168	-2.946230	-1.304073	0.027411	0.000000	0.000000	0.000000	
3090	3.08900	0.108202	0.108202	0.144269	0.071165	0.024888	0.033182	0.000000	0.000000	0.000000	
3091	3.09000	0.126236	0.108202	0.126236	-0.037952	0.107325	0.022362	0.000000	0.000000	0.000000	
3092	3.09100	0.072135	0.090168	0.072135	-24.709246	-9.948849	0.023804	0.000000	0.000000	0.000000	
3093	3.09200	0.072135	0.108202	0.054101	-266.257660	-88.600731	0.028854	0.000000	0.000000	0.000000	
3094	3.09300	0.090168	0.126236	0.036067	-9756.773438	-3696.773438	0.031739	0.000000	0.000000	0.000000	
3095	3.09400	0.072135	0.108202	0.072135	-2.361924	-1.094544	0.021640	0.000000	0.000000	0.000000	
3096	3.09500	0.090168	0.108202	0.054101	-351.680237	-154.917999	0.025247	0.000000	0.000000	0.000000	
3097	3.09600	0.090168	0.090168	0.018034	-1132634.000000	-268956.062500	0.020198	0.000000	0.000000	0.000000	
3098	3.09700	0.126236	0.126236	0.036067	-2351.579346	-939.177429	0.020198	0.000000	0.000000	0.000000	
3099	3.09800	0.126236	0.108202	0.072135	-31.581564	-11.523372	0.022362	0.000000	0.000000	0.000000	
3100	3.09900	0.090168	0.090168	0.144270	0.086653	0.020933	0.027411	0.000000	0.000000	0.000000	
3101	3.10000	0.090168	0.108202	0.162303	0.050080	0.011495	0.025247	0.000000	0.000000	0.000000	
