NO_OF_SAMPLES	27825
FREQUENCY	1000
TIME_STAMP	2024-04-17, 10:42:46.225	8425.06108820
FIRST_SAMPLE	2986
DESCRIPTION	Force data in local (force plate) coordinates
DATA_INCLUDED	Force
FORCE_PLATE_TYPE	Kistler Force Plates
FORCE_PLATE_MODEL	Unknown
FORCE_PLATE_NAME	6157648
FORCE_PLATE_CORNER_POSX_POSY_X	600.000024
FORCE_PLATE_CORNER_POSX_POSY_Y	-5.000000
FORCE_PLATE_CORNER_POSX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_POSY_X	600.000024
FORCE_PLATE_CORNER_NEGX_POSY_Y	-405.000001
FORCE_PLATE_CORNER_NEGX_POSY_Z	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_X	0.000000
FORCE_PLATE_CORNER_NEGX_NEGY_Y	-405.000001
FORCE_PLATE_CORNER_NEGX_NEGY_Z	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_X	0.000000
FORCE_PLATE_CORNER_POSX_NEGY_Y	-5.000000
FORCE_PLATE_CORNER_POSX_NEGY_Z	0.000000
FORCE_PLATE_OFFSET_X	0.000000
FORCE_PLATE_OFFSET_Y	0.000000
FORCE_PLATE_OFFSET_Z	0.000000
FORCE_PLATE_LENGTH	600.000024
FORCE_PLATE_WIDTH	400.000006
SAMPLE	TIME	Force_X	Force_Y	Force_Z	Moment_X	Moment_Y	Moment_Z	COP_X	COP_Y	COP_Z
3029	3.02800	0.036067	0.036067	-0.126236	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
3030	3.02900	0.018034	0.072135	-0.054101	-0.000000	0.000000	0.012263	0.000000	0.000000	0.000000	
3031	3.03000	0.036067	0.072135	-0.072135	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
3032	3.03100	0.018034	0.072135	-0.108202	-0.000000	0.000000	0.005049	0.000000	0.000000	0.000000	
3033	3.03200	-0.018034	0.072135	-0.054101	-0.000000	0.000000	0.005049	0.000000	0.000000	0.000000	
3034	3.03300	0.000000	0.054101	-0.054101	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
3035	3.03400	0.036067	0.018034	-0.108202	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
3036	3.03500	0.036067	0.036067	-0.090169	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
3037	3.03600	0.054101	0.018034	-0.036067	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
3038	3.03700	0.036067	0.054101	-0.036067	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
3039	3.03800	0.036067	0.090169	-0.126236	-0.000000	0.000000	0.009377	0.000000	0.000000	0.000000	
3040	3.03900	0.036067	0.036067	-0.126236	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
3041	3.04000	0.018034	0.054101	-0.108202	-0.000000	0.000000	0.017312	0.000000	0.000000	0.000000	
3042	3.04100	-0.018034	0.036067	-0.054101	-0.000000	0.000000	0.015148	0.000000	0.000000	0.000000	
3043	3.04200	-0.018034	0.036067	-0.054101	-0.000000	0.000000	0.012263	0.000000	0.000000	0.000000	
3044	3.04300	0.018034	0.072135	-0.090169	-0.000000	0.000000	0.012263	0.000000	0.000000	0.000000	
3045	3.04400	0.000000	0.036067	-0.036067	-0.000000	0.000000	0.007214	0.000000	0.000000	0.000000	
3046	3.04500	0.036067	0.036067	-0.108202	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
3047	3.04600	0.036067	0.072135	-0.162303	-0.000000	0.000000	0.004328	0.000000	0.000000	0.000000	
3048	3.04700	0.018034	0.072135	-0.126236	-0.000000	0.000000	0.003607	0.000000	0.000000	0.000000	
3049	3.04800	0.054101	0.036067	-0.180337	-0.000000	0.000000	0.007935	0.000000	0.000000	0.000000	
3050	3.04900	0.018034	0.036067	-0.126236	-0.000000	0.000000	0.007935	0.000000	0.000000	0.000000	
3051	3.05000	0.000000	0.018034	-0.162303	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
3052	3.05100	0.000000	0.054101	-0.180337	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
3053	3.05200	0.000000	0.054101	-0.162303	-0.000000	0.000000	0.002164	0.000000	0.000000	0.000000	
3054	3.05300	-0.018034	0.090169	-0.126236	-0.000000	0.000000	0.005771	0.000000	0.000000	0.000000	
3055	3.05400	-0.018034	0.072135	-0.108202	-0.000000	0.000000	0.010820	0.000000	0.000000	0.000000	
3056	3.05500	0.000000	0.054101	-0.216405	-0.000000	0.000000	0.020919	0.000000	0.000000	0.000000	
3057	3.05600	-0.018034	0.036067	-0.162303	-0.000000	0.000000	0.022362	0.000000	0.000000	0.000000	
3058	3.05700	-0.018034	0.018034	-0.162303	-0.000000	0.000000	0.012984	0.000000	0.000000	0.000000	
3059	3.05800	-0.018034	0.018034	-0.162303	-0.000000	0.000000	0.012984	0.000000	0.000000	0.000000	
3060	3.05900	-0.018034	0.000000	-0.126236	-0.000000	0.000000	0.010820	0.000000	0.000000	0.000000	
3061	3.06000	0.036067	0.018034	-0.144270	-0.000000	0.000000	0.009378	0.000000	0.000000	0.000000	
3062	3.06100	0.018034	0.036067	-0.108202	-0.000000	0.000000	0.018034	0.000000	0.000000	0.000000	
3063	3.06200	0.000000	-0.018034	-0.126236	-0.000000	0.000000	0.012263	0.000000	0.000000	0.000000	
3064	3.06300	0.018034	0.036067	-0.126236	-0.000000	0.000000	0.003607	0.000000	0.000000	0.000000	
3065	3.06400	0.018034	0.036067	-0.108202	-0.000000	0.000000	0.003607	0.000000	0.000000	0.000000	
3066	3.06500	0.000000	0.036067	-0.108202	-0.000000	0.000000	0.007214	0.000000	0.000000	0.000000	
3067	3.06600	-0.018034	0.072135	-0.144270	-0.000000	0.000000	0.003607	0.000000	0.000000	0.000000	
3068	3.06700	0.000000	0.054101	-0.126236	-0.000000	0.000000	0.005049	0.000000	0.000000	0.000000	
3069	3.06800	-0.018034	0.054101	-0.144270	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
3070	3.06900	0.000000	0.054101	-0.108202	-0.000000	0.000000	-0.002164	0.000000	0.000000	0.000000	
3071	3.07000	0.036067	0.036067	-0.072135	-0.000000	0.000000	0.002885	0.000000	0.000000	0.000000	
3072	3.07100	0.018034	0.072135	-0.126236	-0.000000	0.000000	-0.000721	0.000000	0.000000	0.000000	
3073	3.07200	0.036067	0.054101	-0.090169	-0.000000	0.000000	0.005049	0.000000	0.000000	0.000000	
3074	3.07300	0.000000	0.072135	-0.144270	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
3075	3.07400	0.000000	0.072135	-0.198371	-0.000000	0.000000	0.002885	0.000000	0.000000	0.000000	
3076	3.07500	0.018034	0.018034	-0.180337	-0.000000	0.000000	0.001443	0.000000	0.000000	0.000000	
3077	3.07600	-0.018034	0.036067	-0.216404	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
3078	3.07700	0.000000	0.090168	-0.126236	-0.000000	0.000000	0.012263	0.000000	0.000000	0.000000	
3079	3.07800	0.000000	0.054101	-0.036067	-0.000000	0.000000	0.007935	0.000000	0.000000	0.000000	
3080	3.07900	0.000000	0.072135	-0.108202	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
3081	3.08000	0.036067	0.036067	-0.108202	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
3082	3.08100	0.000000	0.072135	-0.072135	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
3083	3.08200	-0.054101	0.054101	-0.036067	-0.000000	0.000000	0.015870	0.000000	0.000000	0.000000	
3084	3.08300	-0.018034	0.054101	-0.054101	-0.000000	0.000000	0.008656	0.000000	0.000000	0.000000	
3085	3.08400	-0.036067	0.036067	-0.072135	-0.000000	0.000000	0.002885	0.000000	0.000000	0.000000	
3086	3.08500	-0.036067	0.054101	-0.036067	-0.000000	0.000000	0.000721	0.000000	0.000000	0.000000	
3087	3.08600	-0.018034	0.054101	-0.108202	-0.000000	0.000000	0.004328	0.000000	0.000000	0.000000	
3088	3.08700	-0.036067	0.072135	-0.090168	-0.000000	0.000000	0.005771	0.000000	0.000000	0.000000	
3089	3.08800	0.018034	0.090169	-0.090168	-0.000000	0.000000	0.011542	0.000000	0.000000	0.000000	
3090	3.08900	0.018034	0.054101	-0.162303	-0.000000	0.000000	0.004328	0.000000	0.000000	0.000000	
3091	3.09000	0.000000	0.072135	-0.054101	-0.000000	0.000000	0.002885	0.000000	0.000000	0.000000	
3092	3.09100	0.000000	0.072135	-0.108202	-0.000000	0.000000	0.010099	0.000000	0.000000	0.000000	
3093	3.09200	-0.018034	0.072135	-0.144270	-0.000000	0.000000	0.006492	0.000000	0.000000	0.000000	
3094	3.09300	0.000000	0.072135	-0.072135	-0.000000	0.000000	0.002885	0.000000	0.000000	0.000000	
3095	3.09400	0.000000	0.090169	-0.036067	-0.000000	0.000000	0.000721	0.000000	0.000000	0.000000	
